Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Fluorescence,Polish Grade,Symmetry Grade,Depth (%),Table,Girdle,Culet,Width,Height,Depth,Grading Lab,Grading Certificate ID,Grading Link,Origin,360 Video Link
Brilliant Earth,17828535Y,https://www.brilliantearth.com/loose-diamonds/view_detail/74280256/,450,Pear,0.3,D,Ideal,VVS1,Faint,Excellent,Excellent,62.1,62,Medium - Slightly Thick,None,5.69,3.79,2.35,GIA,1519437239,https://www.gia.edu/report-check?reportno=1519437239,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1519437239&surl=//image.brilliantearth.com/media/v360/&version=36
Brilliant Earth,17468366Y,https://www.brilliantearth.com/loose-diamonds/view_detail/72151467/,450,Marquise,0.3,F,Ideal,VVS2,None,Excellent,Very Good,64.6,58,Slightly Thick - Very Thick,None,6.4,3.53,2.28,GIA,7548044003,https://www.gia.edu/report-check?reportno=7548044003,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7548044003&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,15170821A,https://www.brilliantearth.com/loose-diamonds/view_detail/75387381/,450,Round,0.41,J,Super Ideal,SI2,Strong,Excellent,Excellent,61.3,56,Thin - Slightly Thick,None,4.8,4.77,2.93,GIA,7522870241,https://www.gia.edu/report-check?reportno=7522870241,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7522870241&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,15289595Y,https://www.brilliantearth.com/loose-diamonds/view_detail/63369936/,450,Oval,0.37,H,Ideal,VVS2,Faint,Excellent,Very Good,63.6,59,Slightly Thick - Very Thick,None,5.73,4,2.54,GIA,2514385660,https://www.gia.edu/report-check?reportno=2514385660,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2514385660&surl=//image.brilliantearth.com/media/v360/&version=34
Brilliant Earth,15105470Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50990555/,450,Oval,0.32,E,Ideal,VS2,None,Excellent,Very Good,63.3,61,Medium - Thick,None,5.26,3.89,2.46,GIA,1519372015,https://www.gia.edu/report-check?reportno=1519372015,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1519372015&surl=//image.brilliantearth.com/media/v360/&version=22
Brilliant Earth,15105417Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50987313/,450,Oval,0.3,D,Ideal,VS1,None,Excellent,Very Good,63.1,59,Medium - Slightly Thick,None,5.17,3.82,2.41,GIA,6511392830,https://www.gia.edu/report-check?reportno=6511392830,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6511392830&surl=//image.brilliantearth.com/media/v360/&version=20
Brilliant Earth,13811845Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50990877/,450,Round,0.46,G,Super Ideal,SI2,None,Excellent,Excellent,61.3,58,Medium - Slightly Thick,None,4.96,4.94,3.03,GIA,2507201855,https://www.gia.edu/report-check?reportno=2507201855,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2507201855&surl=//image.brilliantearth.com/media/v360/&version=53
Brilliant Earth,13824235Y,https://www.brilliantearth.com/loose-diamonds/view_detail/53482317/,450,Emerald,0.4,G,Ideal,VVS2,None,Excellent,Very Good,69.5,69,Thick - Very Thick,None,4.69,3.54,2.46,GIA,5513295725,https://www.gia.edu/report-check?reportno=5513295725,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5513295725&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,13824085Y,https://www.brilliantearth.com/loose-diamonds/view_detail/53482484/,450,Emerald,0.39,E,Ideal,VS2,None,Excellent,Very Good,65,68,Slightly Thick - Thick,None,4.88,3.58,2.33,GIA,5513405380,https://www.gia.edu/report-check?reportno=5513405380,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5513405380&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,13824829Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50991246/,450,Emerald,0.37,E,Super Ideal,VS2,None,Excellent,Excellent,66.4,66,Thick - Very Thick,None,4.76,3.47,2.31,GIA,5513446967,https://www.gia.edu/report-check?reportno=5513446967,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5513446967&surl=//image.brilliantearth.com/media/v360/&version=26
Brilliant Earth,13823701Y,https://www.brilliantearth.com/loose-diamonds/view_detail/50991079/,450,Emerald,0.37,E,Ideal,VS1,None,Excellent,Very Good,68.1,61,Slightly Thick - Thick,None,4.73,3.45,2.35,GIA,1519589737,https://www.gia.edu/report-check?reportno=1519589737,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1519589737&surl=//image.brilliantearth.com/media/v360/&version=26
Brilliant Earth,11349088A,https://www.brilliantearth.com/loose-diamonds/view_detail/75620562/,450,Round,0.42,E,Super Ideal,SI2,None,Excellent,Excellent,61.4,54,Thin - Slightly Thick,None,4.88,4.84,2.99,GIA,6502086839,https://www.gia.edu/report-check?reportno=6502086839,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6502086839&surl=//image.brilliantearth.com/media/v360/&version=69
Brilliant Earth,15722449A,https://www.brilliantearth.com/loose-diamonds/view_detail/76721414/,450,Pear,0.37,G,Very Good,VS2,None,Very Good,Very Good,62.9,61,Thick - Very Thick,None,6.37,3.94,2.48,GIA,2536380146,https://www.gia.edu/report-check?reportno=2536380146,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2536380146&surl=//image.brilliantearth.com/media/v360/&version=16
Brilliant Earth,15778285A,https://www.brilliantearth.com/loose-diamonds/view_detail/76540104/,450,Round,0.37,G,Very Good,VS1,None,Excellent,Excellent,63.7,61,Slightly Thick - Thick,None,4.54,4.51,2.89,GIA,1539291153,https://www.gia.edu/report-check?reportno=1539291153,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1539291153&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,18464499A,https://www.brilliantearth.com/loose-diamonds/view_detail/76819425/,450,Round,0.41,J,Super Ideal,VVS2,Strong,Excellent,Excellent,61.3,58,Slightly Thick,None,4.79,4.76,2.93,GIA,7541935737,https://www.gia.edu/report-check?reportno=7541935737,Mined,
Brilliant Earth,15684860A,https://www.brilliantearth.com/loose-diamonds/view_detail/73995783/,450,Pear,0.3,I,Good,VVS2,Medium,Very Good,Very Good,57.4,56,Slightly Thick - Very Thick,None,6.34,3.72,2.14,GIA,6531309346,https://www.gia.edu/report-check?reportno=6531309346,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6531309346&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,18464507A,https://www.brilliantearth.com/loose-diamonds/view_detail/76819323/,450,Princess,0.5,J,Ideal,VS2,Faint,Excellent,Very Good,71.2,71,Slightly Thick - Thick,None,4.46,4.31,3.07,GIA,6542936469,https://www.gia.edu/report-check?reportno=6542936469,Mined,
Brilliant Earth,18458888A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782140/,450,Round,0.34,F,Super Ideal,VS1,None,Excellent,Excellent,62.3,57,"Med_To_Stk, Faceted",None,4.46,4.43,2.77,GIA,1549659698,https://www.gia.edu/report-check?reportno=1549659698,Mined,
Brilliant Earth,18459036A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782205/,450,Round,0.35,H,Super Ideal,VVS2,None,Excellent,Excellent,61.8,57,"Med_To_Stk, Faceted",None,4.53,4.52,2.8,GIA,1545660079,https://www.gia.edu/report-check?reportno=1545660079,Mined,
Brilliant Earth,18459038A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782441/,450,Round,0.34,F,Super Ideal,VS1,None,Excellent,Excellent,62.3,57,"Medium, Faceted",None,4.49,4.48,2.79,GIA,7542727789,https://www.gia.edu/report-check?reportno=7542727789,Mined,
Brilliant Earth,18458942A,https://www.brilliantearth.com/loose-diamonds/view_detail/76782481/,450,Round,0.35,G,Super Ideal,VVS2,None,Excellent,Excellent,62.4,57,"Medium, Faceted",None,4.51,4.49,2.81,GIA,6542727800,https://www.gia.edu/report-check?reportno=6542727800,Mined,
Brilliant Earth,17952681A,https://www.brilliantearth.com/loose-diamonds/view_detail/76476479/,450,Emerald,0.36,E,Very Good,VS1,None,Good,Good,64,69,Thin - Medium,None,4.87,3.47,2.22,GIA,7543751640,https://www.gia.edu/report-check?reportno=7543751640,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7543751640&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,15990021A,https://www.brilliantearth.com/loose-diamonds/view_detail/54212795/,450,Emerald,0.3,G,Ideal,SI1,None,Excellent,Very Good,61.4,71,Thin - Slightly Thick,None,4.64,3.42,2.1,GIA,1538292336,https://www.gia.edu/report-check?reportno=1538292336,Mined,
Brilliant Earth,18374794A,https://www.brilliantearth.com/loose-diamonds/view_detail/76641287/,450,Emerald,0.3,H,Ideal,VS1,Faint,Very Good,Very Good,67.8,69,Medium - Slightly Thick,None,4.48,3.2,2.17,GIA,2544919127,https://www.gia.edu/report-check?reportno=2544919127,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2544919127&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16313267A,https://www.brilliantearth.com/loose-diamonds/view_detail/76611729/,450,Round,0.34,F,Super Ideal,VS1,None,Excellent,Excellent,61.8,58,"Medium, Faceted",None,4.5,4.49,2.78,GIA,6535573909,https://www.gia.edu/report-check?reportno=6535573909,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6535573909&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17203505A,https://www.brilliantearth.com/loose-diamonds/view_detail/76611727/,450,Round,0.34,F,Super Ideal,VS1,None,Excellent,Excellent,62.1,56,"Thn_To_Med, Faceted",None,4.5,4.48,2.79,GIA,2548094720,https://www.gia.edu/report-check?reportno=2548094720,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2548094720&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18348105A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565918/,450,Round,0.41,F,Very Good,VS2,Medium,Very Good,Very Good,64,57,"Medium - Thick, Faceted",None,4.63,4.62,2.96,GIA,1513967805,https://www.gia.edu/report-check?reportno=1513967805,Mined,
Brilliant Earth,14364394A,https://www.brilliantearth.com/loose-diamonds/view_detail/76566210/,450,Round,0.33,F,Super Ideal,VS2,None,Excellent,Excellent,60.6,59,"Medium, Faceted",None,4.48,4.46,2.71,GIA,6511843457,https://www.gia.edu/report-check?reportno=6511843457,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6511843457&surl=//image.brilliantearth.com/media/v360/&version=12
Brilliant Earth,18348302A,https://www.brilliantearth.com/loose-diamonds/view_detail/76565800/,450,Round,0.32,H,Ideal,IF,None,Very Good,Excellent,61,56,"Medium - Slightly Thick, Faceted",None,4.45,4.41,2.7,GIA,1497298602,https://www.gia.edu/report-check?reportno=1497298602,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1497298602&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18347531A,https://www.brilliantearth.com/loose-diamonds/view_detail/76568869/,450,Cushion,0.32,G,Very Good,VS1,Faint,Good,Very Good,69.3,64,Med To Thk Polished,None,3.96,3.94,2.73,GIA,5231735098,https://www.gia.edu/report-check?reportno=5231735098,Mined,
Brilliant Earth,18347599A,https://www.brilliantearth.com/loose-diamonds/view_detail/76569154/,450,Round,0.33,G,Super Ideal,VVS1,Faint,Excellent,Excellent,62.1,57,"Med_To_Stk, Faceted",None,4.46,4.45,2.77,GIA,2544729112,https://www.gia.edu/report-check?reportno=2544729112,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2544729112&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18219913A,https://www.brilliantearth.com/loose-diamonds/view_detail/76482276/,450,Emerald,0.32,E,Very Good,VS1,None,Very Good,Good,66.3,71,Slightly Thick - Thick,None,4.56,3.33,2.2,GIA,7542865707,https://www.gia.edu/report-check?reportno=7542865707,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7542865707&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,17255163A,https://www.brilliantearth.com/loose-diamonds/view_detail/76482433/,450,Heart,0.4,G,Ideal,SI2,None,Excellent,Very Good,59,59,Medium - Very Thick,None,5.1,4.52,3.01,GIA,6542458585,https://www.gia.edu/report-check?reportno=6542458585,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542458585&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,18312938A,https://www.brilliantearth.com/loose-diamonds/view_detail/76484409/,450,Emerald,0.3,E,Very Good,VS2,None,Good,Very Good,67.4,69,Medium - Slightly Thick,None,4.49,3.2,2.15,GIA,2548894438,https://www.gia.edu/report-check?reportno=2548894438,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2548894438&surl=//image.brilliantearth.com/media/v360/&version=2
Brilliant Earth,17398714A,https://www.brilliantearth.com/loose-diamonds/view_detail/76476444/,450,Emerald,0.32,E,Very Good,VS1,None,Very Good,Good,64.5,70,Medium - Thick,None,4.82,3.26,2.1,GIA,1543506852,https://www.gia.edu/report-check?reportno=1543506852,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1543506852&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,17001580A,https://www.brilliantearth.com/loose-diamonds/view_detail/76475105/,450,Princess,0.32,E,Ideal,VS1,None,Very Good,Very Good,71.1,73,Medium - Slightly Thick,None,3.82,3.8,2.7,GIA,7548335553,https://www.gia.edu/report-check?reportno=7548335553,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7548335553&surl=//image.brilliantearth.com/media/v360/&version=10
Brilliant Earth,18290547A,https://www.brilliantearth.com/loose-diamonds/view_detail/76480121/,450,Emerald,0.3,F,Very Good,VS2,None,Very Good,Good,67.4,69,Medium - Thick,None,4.55,3.2,2.16,GIA,6542885071,https://www.gia.edu/report-check?reportno=6542885071,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542885071&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,16771297A,https://www.brilliantearth.com/loose-diamonds/view_detail/76479853/,450,Cushion,0.5,J,Ideal,VS2,None,Very Good,Excellent,68.4,61,Medium - Thick,None,4.89,4.34,2.97,GIA,6541182042,https://www.gia.edu/report-check?reportno=6541182042,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6541182042&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17398687A,https://www.brilliantearth.com/loose-diamonds/view_detail/76487556/,450,Heart,0.35,H,Super Ideal,VS1,None,Excellent,Excellent,58.8,58,Thin - Thick,None,4.88,4.23,2.87,GIA,2547504275,https://www.gia.edu/report-check?reportno=2547504275,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547504275&surl=//image.brilliantearth.com/media/v360/&version=4
Brilliant Earth,18411683A,https://www.brilliantearth.com/loose-diamonds/view_detail/76704879/,450,Round,0.3,H,Super Ideal,VVS2,None,Excellent,Excellent,61.6,61,Medium - Slightly Thick,None,4.34,4.3,2.66,GIA,2547936998,https://www.gia.edu/report-check?reportno=2547936998,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2547936998&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,18014880A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517615/,450,Round,0.33,F,Super Ideal,VVS2,None,Excellent,Excellent,61.7,57,"Med_To_Stk, Faceted",None,4.46,4.44,2.74,GIA,1548575464,https://www.gia.edu/report-check?reportno=1548575464,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=1548575464&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17383287A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517545/,450,Round,0.33,E,Super Ideal,VS1,None,Excellent,Excellent,61.8,57,"Thn_To_Med, Faceted",None,4.48,4.46,2.76,GIA,6545296164,https://www.gia.edu/report-check?reportno=6545296164,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6545296164&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17641122A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517633/,450,Round,0.31,E,Super Ideal,VVS2,None,Excellent,Excellent,61.6,58,"Med_To_Stk, Faceted",None,4.38,4.36,2.69,GIA,5543295129,https://www.gia.edu/report-check?reportno=5543295129,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=5543295129&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,16312283A,https://www.brilliantearth.com/loose-diamonds/view_detail/76517233/,450,Round,0.36,H,Super Ideal,VS1,None,Excellent,Excellent,61.8,57,"Medium, Faceted",None,4.6,4.58,2.84,GIA,2537402538,https://www.gia.edu/report-check?reportno=2537402538,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2537402538&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17866935A,https://www.brilliantearth.com/loose-diamonds/view_detail/76516004/,450,Round,0.34,D,Super Ideal,SI2,None,Excellent,Excellent,61.8,57,"Thn_To_Med, Faceted",None,4.48,4.46,2.76,GIA,6541577452,https://www.gia.edu/report-check?reportno=6541577452,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6541577452&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,14391006A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515990/,450,Round,0.35,G,Super Ideal,VVS2,Faint,Excellent,Excellent,61.4,57,"Medium, Faceted",None,4.56,4.55,2.8,GIA,6522088832,https://www.gia.edu/report-check?reportno=6522088832,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6522088832&surl=//image.brilliantearth.com/media/v360/&version=8
Brilliant Earth,16313247A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518125/,450,Round,0.44,I,Super Ideal,VS1,Faint,Excellent,Excellent,61.9,57,"Thn_To_Med, Faceted",None,4.91,4.88,3.03,GIA,7536582883,https://www.gia.edu/report-check?reportno=7536582883,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=7536582883&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,17663240A,https://www.brilliantearth.com/loose-diamonds/view_detail/76518922/,450,Round,0.38,H,Super Ideal,VVS2,Faint,Excellent,Excellent,61.8,58,"Medium, Faceted",None,4.67,4.66,2.88,GIA,6542299470,https://www.gia.edu/report-check?reportno=6542299470,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=6542299470&surl=//image.brilliantearth.com/media/v360/&version=0
Brilliant Earth,15224388A,https://www.brilliantearth.com/loose-diamonds/view_detail/76515451/,450,Round,0.35,G,Super Ideal,VVS2,Faint,Excellent,Excellent,61.6,57,"Medium - Slightly Thick, Faceted",None,4.57,4.55,2.81,GIA,2524559088,https://www.gia.edu/report-check?reportno=2524559088,Mined,https://css.brilliantearth.com/static/v360_viewer_zoom_slider/Vision360.html?d=2524559088&surl=//image.brilliantearth.com/media/v360/&version=8
